value
Ser. No.: 6543BF2-X - Date: 2024-02-19 16:17:18.453 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-19 16:21:09.608 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-19 16:22:14.412 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-19 16:22:26.269 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-19 16:25:11.126 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-19 16:25:33.014 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-19 16:26:02.452 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-19 16:30:49.979 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-19 16:31:04.248 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-19 16:31:53.908 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-19 16:34:11.55 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-19 16:35:23.681 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-19 16:36:50.342 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-19 16:38:56.559 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-19 16:41:57.828 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-19 16:43:00.428 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-19 16:43:20.775 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-19 16:44:26.4 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-19 16:49:10.768 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-19 16:52:01.211 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-19 16:52:54.592 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-19 16:54:27.329 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-19 16:55:19.067 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-19 16:56:03.211 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-19 17:01:00.599 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-19 17:02:18.284 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-19 17:02:21.151 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-20 08:00:22.396 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 08:07:52.407 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 08:08:22.036 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 08:14:28.287 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 08:17:19.829 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 08:24:03.066 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 08:29:05.837 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-20 08:31:56.584 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 08:33:12.785 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 08:35:56.134 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 08:40:13.518 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 08:44:39.669 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 08:45:59.015 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 08:48:55.572 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 08:49:21.819 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-20 08:51:37.321 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 08:52:03.878 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 08:53:05.667 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-20 08:54:19.273 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 08:54:50.924 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 08:56:06.996 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 08:57:24.355 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 08:57:25.514 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 09:00:54.073 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-20 09:17:27.745 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-20 09:25:24.465 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 09:28:57.164 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 09:32:45.099 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-20 09:40:27.534 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-20 09:48:54.655 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-20 09:50:10.799 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 09:52:50.11 - Status: ERR
Ser. No.: 6543BF2-X - Date: 2024-02-20 10:09:10.357 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 10:13:34.412 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 10:14:20.125 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-20 10:15:31.302 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 10:15:42.295 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 10:18:01.39 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 10:21:06.264 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 10:22:22.255 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 10:24:07.39 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 10:25:32.41 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 10:26:14.686 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 10:27:30.838 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 10:28:10.176 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 10:33:55.497 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-20 10:34:26.695 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 10:39:22.397 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-20 10:49:58.036 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 10:56:59.264 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 11:01:00.563 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 11:04:22.947 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 11:05:18.514 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-20 11:06:03.15 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-20 11:07:13.091 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 11:11:42.484 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-20 11:13:47.854 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 11:16:14.06 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 11:19:25.78 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 11:20:41.969 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 11:20:48.172 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 11:22:59.857 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 11:24:07.6 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 11:25:25.409 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 11:26:08.471 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 11:28:53.902 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 11:30:41.785 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 11:32:45.679 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 11:34:03.618 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-20 11:34:33.527 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-20 11:34:45.098 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 11:34:54.271 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 11:39:42.783 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 11:39:43.744 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 11:40:18.604 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 11:41:31.885 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 11:41:54.446 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 11:43:10.582 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-20 11:47:56.838 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 11:48:19.903 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 11:49:11.878 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 11:49:52.626 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 11:52:50.751 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-20 11:53:16.639 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 11:55:24.779 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 12:00:05.402 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 12:02:50.849 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 13:01:33.828 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 13:01:44.992 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 13:02:07.949 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 13:03:02.126 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-20 13:04:23.428 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 13:04:35.39 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-20 13:06:03.535 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 13:06:44.86 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 13:07:07.076 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 13:11:18.502 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-20 13:29:06.359 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 13:31:20.638 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-20 13:36:17.448 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 13:39:37.659 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 13:40:12.881 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-20 13:45:34.898 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 13:47:31.756 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 13:47:46.352 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 13:54:09.688 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 13:54:37.263 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 13:55:02.138 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 13:56:52.877 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 13:59:10.236 - Status: OK
Ser. No.: 6543BF2-X - Date: 2024-02-20 13:59:13.962 - Status: OK
Ser. No.: 0372EK3-Z - Date: 2024-02-20 14:01:33.38 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-20 14:04:14.426 - Status: OK
Ser. No.: 4653OK2-X - Date: 2024-02-20 14:10:22.933 - Status: OK
